"","GTR","Name","Gene","...4","...5"
"1223","GTR000569670.1","GeneDx Comprehensive Epilepsy Panel","MAGI2 (7q21.11)","Epilepsy","Germline"
"1224","GTR000569670.1","GeneDx Comprehensive Epilepsy Panel","MBD5 (2q23.1)","Epilepsy","Germline"
"1225","GTR000569670.1","GeneDx Comprehensive Epilepsy Panel","MECP2 (Xq28)","Epilepsy","Germline"
"1226","GTR000569670.1","GeneDx Comprehensive Epilepsy Panel","MEF2C (5q14.3)","Epilepsy","Germline"
"1227","GTR000569670.1","GeneDx Comprehensive Epilepsy Panel","MFSD8 (4q28.2)","Epilepsy","Germline"
"1228","GTR000569670.1","GeneDx Comprehensive Epilepsy Panel","NALCN (13q32.3-33.1)","Epilepsy","Germline"
"1229","GTR000569670.1","GeneDx Comprehensive Epilepsy Panel","NEXMIF (Xq13.3)","Epilepsy","Germline"
"1230","GTR000569670.1","GeneDx Comprehensive Epilepsy Panel","NGLY1 (3p24.2)","Epilepsy","Germline"
"1231","GTR000569670.1","GeneDx Comprehensive Epilepsy Panel","NHLRC1 (6p22.3)","Epilepsy","Germline"
"1232","GTR000569670.1","GeneDx Comprehensive Epilepsy Panel","NPRL3 (16p13.3)","Epilepsy","Germline"
"1233","GTR000569670.1","GeneDx Comprehensive Epilepsy Panel","NR2F1 (5q15)","Epilepsy","Germline"
"1234","GTR000569670.1","GeneDx Comprehensive Epilepsy Panel","NRXN1 (2p16.3)","Epilepsy","Germline"
"1235","GTR000569670.1","GeneDx Comprehensive Epilepsy Panel","PACS1 (11q13.1-13.2)","Epilepsy","Germline"
"1236","GTR000569670.1","GeneDx Comprehensive Epilepsy Panel","PCDH19 (Xq22.1)","Epilepsy","Germline"
"1237","GTR000569670.1","GeneDx Comprehensive Epilepsy Panel","PIGA (Xp22.2)","Epilepsy","Germline"
"1238","GTR000569670.1","GeneDx Comprehensive Epilepsy Panel","PIGN (18q21.33)","Epilepsy","Germline"
"1239","GTR000569670.1","GeneDx Comprehensive Epilepsy Panel","PIGO (9p13.3)","Epilepsy","Germline"
"1240","GTR000569670.1","GeneDx Comprehensive Epilepsy Panel","PIGV (1p36.11)","Epilepsy","Germline"
"1241","GTR000569670.1","GeneDx Comprehensive Epilepsy Panel","PLCB1 (20p12.3)","Epilepsy","Germline"
"1242","GTR000569670.1","GeneDx Comprehensive Epilepsy Panel","PNKP (19q13.33)","Epilepsy","Germline"
"1243","GTR000569670.1","GeneDx Comprehensive Epilepsy Panel","PNPO (17q21.32)","Epilepsy","Germline"
"1244","GTR000569670.1","GeneDx Comprehensive Epilepsy Panel","POLG (15q26.1)","Epilepsy","Germline"
"1245","GTR000569670.1","GeneDx Comprehensive Epilepsy Panel","PPP2R5D (6p21.1)","Epilepsy","Germline"
"1246","GTR000569670.1","GeneDx Comprehensive Epilepsy Panel","PPT1 (1p34.2)","Epilepsy","Germline"
"1247","GTR000569670.1","GeneDx Comprehensive Epilepsy Panel","PRRT2 (16p11.2)","Epilepsy","Germline"
"1248","GTR000569670.1","GeneDx Comprehensive Epilepsy Panel","PURA (5q31.3)","Epilepsy","Germline"
"1249","GTR000569670.1","GeneDx Comprehensive Epilepsy Panel","QARS1 (3p21.31)","Epilepsy","Germline"
"1250","GTR000569670.1","GeneDx Comprehensive Epilepsy Panel","SATB2 (2q33.1)","Epilepsy","Germline"
"1251","GTR000569670.1","GeneDx Comprehensive Epilepsy Panel","SCARB2 (4q21.1)","Epilepsy","Germline"
"1252","GTR000569670.1","GeneDx Comprehensive Epilepsy Panel","SCN1A (2q24.3)","Epilepsy","Germline"
"1253","GTR000569670.1","GeneDx Comprehensive Epilepsy Panel","SCN1B (19q13.11)","Epilepsy","Germline"
"1254","GTR000569670.1","GeneDx Comprehensive Epilepsy Panel","SCN2A (2q24.3)","Epilepsy","Germline"
"1255","GTR000569670.1","GeneDx Comprehensive Epilepsy Panel","SCN8A (12q13.13)","Epilepsy","Germline"
"1256","GTR000569670.1","GeneDx Comprehensive Epilepsy Panel","SLC13A5 (17p13.1)","Epilepsy","Germline"
"1257","GTR000569670.1","GeneDx Comprehensive Epilepsy Panel","SLC19A3 (2q36.3)","Epilepsy","Germline"
"1258","GTR000569670.1","GeneDx Comprehensive Epilepsy Panel","SLC25A22 (11p15.5)","Epilepsy","Germline"
"1259","GTR000569670.1","GeneDx Comprehensive Epilepsy Panel","SLC2A1 (1p34.2)","Epilepsy","Germline"
"1260","GTR000569670.1","GeneDx Comprehensive Epilepsy Panel","SLC6A1 (3p25.3)","Epilepsy","Germline"
"1261","GTR000569670.1","GeneDx Comprehensive Epilepsy Panel","SLC6A8 (Xq28)","Epilepsy","Germline"
"1262","GTR000569670.1","GeneDx Comprehensive Epilepsy Panel","SLC9A6 (Xq26.3)","Epilepsy","Germline"
"1263","GTR000569670.1","GeneDx Comprehensive Epilepsy Panel","SMC1A (Xp11.22)","Epilepsy","Germline"
"1264","GTR000569670.1","GeneDx Comprehensive Epilepsy Panel","SPTAN1 (9q34.11)","Epilepsy","Germline"
"1265","GTR000569670.1","GeneDx Comprehensive Epilepsy Panel","STX1B (16p11.2)","Epilepsy","Germline"
"1266","GTR000569670.1","GeneDx Comprehensive Epilepsy Panel","STXBP1 (9q34.11)","Epilepsy","Germline"
"1267","GTR000569670.1","GeneDx Comprehensive Epilepsy Panel","SYNGAP1 (6p21.32)","Epilepsy","Germline"
"1268","GTR000569670.1","GeneDx Comprehensive Epilepsy Panel","SZT2 (1p34.2)","Epilepsy","Germline"
"1269","GTR000569670.1","GeneDx Comprehensive Epilepsy Panel","TBC1D24 (16p13.3)","Epilepsy","Germline"
"1270","GTR000569670.1","GeneDx Comprehensive Epilepsy Panel","TBL1XR1 (3q26.32)","Epilepsy","Germline"
"1271","GTR000569670.1","GeneDx Comprehensive Epilepsy Panel","TCF4 (18q21.2)","Epilepsy","Germline"
"1272","GTR000569670.1","GeneDx Comprehensive Epilepsy Panel","TPP1 (11p15.4)","Epilepsy","Germline"
"1273","GTR000569670.1","GeneDx Comprehensive Epilepsy Panel","TSC1 (9q34.13)","Epilepsy","Germline"
"1274","GTR000569670.1","GeneDx Comprehensive Epilepsy Panel","TSC2 (16p13.3)","Epilepsy","Germline"
"1275","GTR000569670.1","GeneDx Comprehensive Epilepsy Panel","UBE3A (15q11.2)","Epilepsy","Germline"
"1276","GTR000569670.1","GeneDx Comprehensive Epilepsy Panel","WDR45 (Xp11.23)","Epilepsy","Germline"
"1277","GTR000569670.1","GeneDx Comprehensive Epilepsy Panel","WWOX (16q23.1-23.2)","Epilepsy","Germline"
"1278","GTR000569670.1","GeneDx Comprehensive Epilepsy Panel","ZEB2 (2q22.3)","Epilepsy","Germline"
"1279","GTR000559466.2","Athena Diagnostics","ABAT (16p13.2)","Gamma-aminobutyric acid transaminase deficiency","Germline"
"1280","GTR000559466.2","Athena Diagnostics","ADGRG1 (16q21)","Bilateral frontoparietal polymicrogyria","Germline"
"1281","GTR000559466.2","Athena Diagnostics","ADGRV1 (5q14.3)","Febrile seizures, familial, 4","Germline"
"1282","GTR000559466.2","Athena Diagnostics","ADSL (22q13.1)","Adenylosuccinate lyase deficiency","Germline"
"1283","GTR000559466.2","Athena Diagnostics","AFG2A (4q28.1)","Microcephaly-intellectual disability-sensorineural hearing loss-epilepsy-abnormal muscle tone syndrome","Germline"
"1284","GTR000559466.2","Athena Diagnostics","ALDH7A1 (5q23.2)","Pyridoxine-dependent epilepsy","Germline"
"1285","GTR000559466.2","Athena Diagnostics","ALG13 (Xq23)","Developmental and epileptic encephalopathy, 36","Germline"
"1286","GTR000559466.2","Athena Diagnostics","ALG9 (11q23.1)","ALG9 congenital disorder of glycosylation","Germline"
"1287","GTR000559466.2","Athena Diagnostics","ALPL (1p36.12)","Infantile hypophosphatasia","Germline"
"1288","GTR000559466.2","Athena Diagnostics","AMT (3p21.31)","Non-ketotic hyperglycinemia","Germline"
"1289","GTR000559466.2","Athena Diagnostics","ANKRD11 (16q24.3)","KBG syndrome","Germline"
"1290","GTR000559466.2","Athena Diagnostics","ARFGEF2 (20q13.13)","Periventricular heterotopia with microcephaly, autosomal recessive","Germline"
"1291","GTR000559466.2","Athena Diagnostics","ARHGEF9 (Xq11.1)","Developmental and epileptic encephalopathy, 8","Germline"
"1292","GTR000559466.2","Athena Diagnostics","ARX (Xp21.3)","Developmental and epileptic encephalopathy, 1","Germline"
"1293","GTR000559466.2","Athena Diagnostics","ASAH1 (8p22)","Spinal muscular atrophy-progressive myoclonic epilepsy syndrome","Germline"
"1294","GTR000559466.2","Athena Diagnostics","ASPM (1q31.3)","Microcephaly 5, primary, autosomal recessive","Germline"
"1295","GTR000559466.2","Athena Diagnostics","ATP13A2 (1p36.13)","Kufor-Rakeb syndrome","Germline"
"1296","GTR000559466.2","Athena Diagnostics","ATP1A2 (1q23.2)","Migraine, familial hemiplegic, 2","Germline"
"1297","GTR000559466.2","Athena Diagnostics","ATP1A3 (19q13.2)","Alternating hemiplegia of childhood 2","Germline"
"1298","GTR000559466.2","Athena Diagnostics","ATP2A2 (12q24.11)","Keratosis follicularis","Germline"
"1299","GTR000559466.2","Athena Diagnostics","ATP6AP2 (Xp11.4)","Syndromic X-linked intellectual disability Hedera type","Germline"
"1300","GTR000559466.2","Athena Diagnostics","ATP6V0A2 (12q24.31)","Cutis laxa with osteodystrophy","Germline"
"1301","GTR000559466.2","Athena Diagnostics","ATRX (Xq21.1)","Intellectual disability-hypotonic facies syndrome, X-linked, 1","Germline"
"1302","GTR000559466.2","Athena Diagnostics","BCKDK (16p11.2)","Branched-chain keto acid dehydrogenase kinase deficiency","Germline"
"1303","GTR000559466.2","Athena Diagnostics","BRAT1 (7p22.3)","Neonatal-onset encephalopathy with rigidity and seizures","Germline"
"1304","GTR000559466.2","Athena Diagnostics","CACNA1A (19p13.13)","Migraine, familial hemiplegic, 1","Germline"
"1305","GTR000559466.2","Athena Diagnostics","CACNA1H (16p13.3)","Epilepsy, childhood absence, susceptibility to, 6","Germline"
"1306","GTR000559466.2","Athena Diagnostics","CACNA2D1 (7q21.11)","Epilepsy

Epileptic encephalopathy

Infantile spasms","Germline"
"1307","GTR000559466.2","Athena Diagnostics","CACNA2D2 (3p21.31)","Epileptic encephalopathy","Germline"
"1308","GTR000559466.2","Athena Diagnostics","CACNB4 (2q23.3)","Epilepsy, idiopathic generalized, susceptibility to, 9","Germline"
"1309","GTR000559466.2","Athena Diagnostics","CASK (Xp11.4)","FG syndrome 4","Germline"
"1310","GTR000559466.2","Athena Diagnostics","CASR (3q13.33-21.1)","Epilepsy, idiopathic generalized, susceptibility to, 8","Germline"
"1311","GTR000559466.2","Athena Diagnostics","CDKL5 (Xp22.13)","Developmental and epileptic encephalopathy, 2","Germline"
"1312","GTR000559466.2","Athena Diagnostics","CENPJ (13q12.12-12.13)","Microcephaly 6, primary, autosomal recessive","Germline"
"1313","GTR000559466.2","Athena Diagnostics","CHD2 (15q26.1)","Developmental and epileptic encephalopathy 94","Germline"
"1314","GTR000559466.2","Athena Diagnostics","CHRNA2 (8p21.2)","Autosomal dominant nocturnal frontal lobe epilepsy 4","Germline"
"1315","GTR000559466.2","Athena Diagnostics","CHRNA4 (20q13.33)","Autosomal dominant nocturnal frontal lobe epilepsy 1","Germline"
"1316","GTR000559466.2","Athena Diagnostics","CHRNA7 (15q13.3)","Epilepsy, idiopathic generalized, susceptibility to, 7","Germline"
"1317","GTR000559466.2","Athena Diagnostics","CHRNB2 (1q21.3)","Autosomal dominant nocturnal frontal lobe epilepsy 3","Germline"
"1318","GTR000559466.2","Athena Diagnostics","CLN3 (16p12.1)","Neuronal ceroid lipofuscinosis 3","Germline"
"1319","GTR000559466.2","Athena Diagnostics","CLN5 (13q22.3)","Neuronal ceroid lipofuscinosis 5","Germline"
"1320","GTR000559466.2","Athena Diagnostics","CLN6 (15q23)","Ceroid lipofuscinosis, neuronal, 6A","Germline"
"1321","GTR000559466.2","Athena Diagnostics","CLN8 (8p23.3)","Neuronal ceroid lipofuscinosis 8","Germline"
"1322","GTR000559466.2","Athena Diagnostics","CNTNAP2 (7q35-36.1)","Cortical dysplasia-focal epilepsy syndrome","Germline"
"1323","GTR000559466.2","Athena Diagnostics","COL4A1 (13q34)","Brain small vessel disease 1 with or without ocular anomalies","Germline"
"1324","GTR000559466.2","Athena Diagnostics","CPA6 (8q13.2)","Familial temporal lobe epilepsy 5

Febrile seizures, familial, 11","Germline"
"1325","GTR000559466.2","Athena Diagnostics","CPT2 (1p32.3)","Carnitine palmitoyl transferase II deficiency, severe infantile form","Germline"
"1326","GTR000559466.2","Athena Diagnostics","CRH (8q13.1)","Sleep-related hypermotor epilepsy","Germline"
"1327","GTR000559466.2","Athena Diagnostics","CSTB (21q22.3)","Unverricht-Lundborg syndrome","Germline"
"1328","GTR000559466.2","Athena Diagnostics","CTSD (11p15.5)","Neuronal ceroid lipofuscinosis 10","Germline"
"1329","GTR000559466.2","Athena Diagnostics","CTSF (11q13.2)","Neuronal ceroid lipofuscinosis 13","Germline"
"1330","GTR000559466.2","Athena Diagnostics","CUL4B (Xq24)","X-linked intellectual disability Cabezas type","Germline"
"1331","GTR000559466.2","Athena Diagnostics","CYP27A1 (2q35)","Cholestanol storage disease","Germline"
"1332","GTR000559466.2","Athena Diagnostics","DCX (Xq23)","Lissencephaly type 1 due to doublecortin gene mutation","Germline"
"1333","GTR000559466.2","Athena Diagnostics","DEAF1 (11p15.5)","Intellectual disability, autosomal dominant 24

Intellectual disability-epilepsy-extrapyramidal syndrome","Germline"
"1334","GTR000559466.2","Athena Diagnostics","DEPDC5 (22q12.2-12.3)","Epilepsy, familial focal, with variable foci 1","Germline"
"1335","GTR000559466.2","Athena Diagnostics","DNAJC5 (20q13.33)","Ceroid lipofuscinosis, neuronal, 4 (Kufs type)","Germline"
"1336","GTR000559466.2","Athena Diagnostics","DNM1 (9q34.11)","Developmental and epileptic encephalopathy, 31A","Germline"
"1337","GTR000559466.2","Athena Diagnostics","DOCK7 (1p31.3)","Developmental and epileptic encephalopathy, 23","Germline"
"1338","GTR000559466.2","Athena Diagnostics","DPYD (1p21.3)","Dihydropyrimidine dehydrogenase deficiency","Germline"
"1339","GTR000559466.2","Athena Diagnostics","DYNC1H1 (14q32.31)","Epileptic encephalopathy","Germline"
"1340","GTR000559466.2","Athena Diagnostics","DYRK1A (21q22.13)","DYRK1A-related intellectual disability syndrome","Germline"
"1341","GTR000559466.2","Athena Diagnostics","EEF1A2 (20q13.33)","Developmental and epileptic encephalopathy, 33","Germline"
"1342","GTR000559466.2","Athena Diagnostics","EFHC1 (6p12.2)","Absence seizure","Germline"
"1343","GTR000559466.2","Athena Diagnostics","EMX2 (10q26.11)","Schizencephaly","Germline"
"1344","GTR000559466.2","Athena Diagnostics","EPM2A (6q24.3)","Lafora disease","Germline"
"1345","GTR000559466.2","Athena Diagnostics","FGD1 (Xp11.22)","Aarskog syndrome","Germline"
"1346","GTR000559466.2","Athena Diagnostics","FGFR3 (4p16.3)","Achondroplasia","Germline"
"1347","GTR000559466.2","Athena Diagnostics","FKRP (19q13.32)","Muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A5","Germline"
"1348","GTR000559466.2","Athena Diagnostics","FKTN (9q31.2)","Muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A, 4","Germline"
"1349","GTR000559466.2","Athena Diagnostics","FLNA (Xq28)","Heterotopia, periventricular, X-linked dominant","Germline"
"1350","GTR000559466.2","Athena Diagnostics","FOLR1 (11q13.4)","Cerebral folate transport deficiency","Germline"
"1351","GTR000559466.2","Athena Diagnostics","FOXG1 (14q12)","Rett syndrome, congenital variant","Germline"
"1352","GTR000559466.2","Athena Diagnostics","GABRA1 (5q34)","Epilepsy, idiopathic generalized, susceptibility to, 13","Germline"
"1353","GTR000559466.2","Athena Diagnostics","GABRB2 (5q34)","Epilepsy","Germline"
"1354","GTR000559466.2","Athena Diagnostics","GABRB3 (15q12)","Epilepsy, childhood absence, susceptibility to, 5","Germline"
"1355","GTR000559466.2","Athena Diagnostics","GABRD (1p36.33)","Epilepsy, idiopathic generalized, susceptibility to, 10","Germline"
"1356","GTR000559466.2","Athena Diagnostics","GABRG2 (5q34)","Febrile seizures, familial, 8","Germline"
"1357","GTR000559466.2","Athena Diagnostics","GAMT (19p13.3)","Deficiency of guanidinoacetate methyltransferase","Germline"
"1358","GTR000559466.2","Athena Diagnostics","GATM (15q21.1)","Arginine:glycine amidinotransferase deficiency","Germline"
"1359","GTR000559466.2","Athena Diagnostics","GFAP (17q21.31)","Alexander disease","Germline"
"1360","GTR000559466.2","Athena Diagnostics","GLDC (9p24.1)","Non-ketotic hyperglycinemia","Germline"
"1361","GTR000559466.2","Athena Diagnostics","GNAO1 (16q13)","Developmental and epileptic encephalopathy, 17","Germline"
"1362","GTR000559466.2","Athena Diagnostics","GOSR2 (17q21.32)","Progressive myoclonic epilepsy type 6","Germline"
"1363","GTR000559466.2","Athena Diagnostics","GPC3 (Xq26.2)","Simpson-Golabi-Behmel syndrome type 1","Germline"
"1364","GTR000559466.2","Athena Diagnostics","GRIA3 (Xq25)","Syndromic X-linked intellectual disability 94","Germline"
"1365","GTR000559466.2","Athena Diagnostics","GRIN1 (9q34.3)","Intellectual disability, autosomal dominant 8","Germline"
"1366","GTR000559466.2","Athena Diagnostics","GRIN2A (16p13.2)","Landau-Kleffner syndrome","Germline"
"1367","GTR000559466.2","Athena Diagnostics","GRIN2B (12p13.1)","Developmental and epileptic encephalopathy, 27","Germline"
"1368","GTR000559466.2","Athena Diagnostics","GRN (17q21.31)","Neuronal ceroid lipofuscinosis 11","Germline"
"1369","GTR000559466.2","Athena Diagnostics","HCN1 (5p12)","Developmental and epileptic encephalopathy, 24","Germline"
"1370","GTR000559466.2","Athena Diagnostics","HCN4 (15q24.1)","Developmental and epileptic encephalopathy, 24","Germline"
"1371","GTR000559466.2","Athena Diagnostics","HNRNPU (1q44)","Developmental and epileptic encephalopathy, 54","Germline"
"1372","GTR000559466.2","Athena Diagnostics","HPRT1 (Xq26.2-26.3)","Lesch-Nyhan syndrome","Germline"
"1373","GTR000559466.2","Athena Diagnostics","HSD17B10 (Xp11.22)","HSD10 mitochondrial disease","Germline"
"1374","GTR000559466.2","Athena Diagnostics","IQSEC2 (Xp11.22)","Intellectual disability, X-linked 1","Germline"
"1375","GTR000559466.2","Athena Diagnostics","KANSL1 (17q21.31)","Koolen-de Vries syndrome","Germline"
"1376","GTR000559466.2","Athena Diagnostics","KCNA1 (12p13.32)","Episodic ataxia type 1","Germline"
"1377","GTR000559466.2","Athena Diagnostics","KCNA2 (1p13.3)","Developmental and epileptic encephalopathy, 32","Germline"
"1378","GTR000559466.2","Athena Diagnostics","KCNB1 (20q13.13)","Developmental and epileptic encephalopathy, 26","Germline"
"1379","GTR000559466.2","Athena Diagnostics","KCNC1 (11p15.1)","Progressive myoclonic epilepsy type 7","Germline"
"1380","GTR000559466.2","Athena Diagnostics","KCNH2 (7q36.1)","Long QT syndrome 2","Germline"
"1381","GTR000559466.2","Athena Diagnostics","KCNJ10 (1q23.2)","EAST syndrome","Germline"
"1382","GTR000559466.2","Athena Diagnostics","KCNJ11 (11p15.1)","Permanent neonatal diabetes mellitus","Germline"
"1383","GTR000559466.2","Athena Diagnostics","KCNMA1 (10q22.3)","Cleft palate, midfacial hypoplasia, triangular facies, and sensorineural hearing loss","Germline"
"1384","GTR000559466.2","Athena Diagnostics","KCNQ2 (20q13.33)","Developmental and epileptic encephalopathy, 7","Germline"
"1385","GTR000559466.2","Athena Diagnostics","KCNQ3 (8q24.22)","Seizures, benign familial neonatal, 2","Germline"
"1386","GTR000559466.2","Athena Diagnostics","KCNT1 (9q34.3)","Developmental and epileptic encephalopathy, 14","Germline"
"1387","GTR000559466.2","Athena Diagnostics","KCTD7 (7q11.21)","Progressive myoclonic epilepsy type 3","Germline"
"1388","GTR000559466.2","Athena Diagnostics","KDM5C (Xp11.22)","Syndromic X-linked intellectual disability Claes-Jensen type","Germline"
"1389","GTR000559466.2","Athena Diagnostics","KIFBP (10q22.1)","Goldberg-Shprintzen syndrome","Germline"
"1390","GTR000559466.2","Athena Diagnostics","KMT2D (12q13.12)","Kabuki syndrome 1","Germline"
"1391","GTR000559466.2","Athena Diagnostics","L2HGDH (14q21.3)","L-2-hydroxyglutaric aciduria","Germline"
"1392","GTR000559466.2","Athena Diagnostics","LAMA2 (6q22.33)","Merosin deficient congenital muscular dystrophy","Germline"
"1393","GTR000559466.2","Athena Diagnostics","LARGE1 (22q12.3)","Muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A6","Germline"
"1394","GTR000559466.2","Athena Diagnostics","LBR (1q42.12)","Pelger-Huët anomaly","Germline"
"1395","GTR000559466.2","Athena Diagnostics","LGI1 (10q23.33)","Epilepsy, familial temporal lobe, 1","Germline"
"1396","GTR000559466.2","Athena Diagnostics","LIAS (4p14)","Lipoic acid synthetase deficiency","Germline"
"1397","GTR000559466.2","Athena Diagnostics","LMNB2 (19p13.3)","Progressive myoclonic epilepsy type 9","Germline"
"1398","GTR000559466.2","Athena Diagnostics","MAGI2 (7q21.11)","Nephrotic syndrome 15","Germline"
"1399","GTR000559466.2","Athena Diagnostics","MBD5 (2q23.1)","Intellectual disability, autosomal dominant 1","Germline"
"1400","GTR000559466.2","Athena Diagnostics","MCPH1 (8p23.1)","Microcephaly 1, primary, autosomal recessive","Germline"
"1401","GTR000559466.2","Athena Diagnostics","MECP2 (Xq28)","Severe neonatal-onset encephalopathy with microcephaly","Germline"
"1402","GTR000559466.2","Athena Diagnostics","MEF2C (5q14.3)","Intellectual disability, autosomal dominant 20","Germline"
"1403","GTR000559466.2","Athena Diagnostics","MFSD8 (4q28.2)","Neuronal ceroid lipofuscinosis 7","Germline"
"1404","GTR000559466.2","Athena Diagnostics","NDE1 (16p13.11)","Lissencephaly 4

NDE1-related microhydranencephaly","Germline"
"1405","GTR000559466.2","Athena Diagnostics","NDUFA1 (Xq24)","Mitochondrial complex I deficiency","Germline"
"1406","GTR000559466.2","Athena Diagnostics","NEXMIF (Xq13.3)","X-linked intellectual disability, Cantagrel type","Germline"
